observation_time,wind_direction,wind_speed,predominant_horizontal_visibility,precipitation,present_fog,cloud_nebulosity,cloud_altitude,air_temperature,dew_point,air_pressure
2023-11-06 01:00:00,80,4,9999,0,0,1,53,7,6,1003
2023-11-06 02:00:00,140,4,9999,0,0,1,54,8,7,1004
2023-11-06 03:00:00,119,3,9999,0,0,1,49,7,7,1005
2023-11-06 04:00:00,100,3,9999,0,0,0,0,6,5,1006
2023-11-06 05:00:00,260,4,9999,0,0,0,0,5,5,1007
2023-11-06 06:00:00,232,2,9999,0,0,0,0,6,5,1009
2023-11-06 07:00:00,147,2,9999,0,0,0,0,8,8,1009
2023-11-06 08:00:00,120,2,9999,0,0,0,0,13,7,1010
2023-11-06 09:00:00,143,2,9999,0,0,0,0,15,6,1011
2023-11-06 10:00:00,246,4,9999,0,0,0,0,17,5,1011
2023-11-06 11:00:00,270,8,9999,0,0,0,0,17,4,1011
2023-11-06 12:00:00,310,8,9999,0,0,0,0,16,4,1012
2023-11-06 13:00:00,280,12,9999,0,0,0,0,17,3,1012
2023-11-06 14:00:00,270,8,9999,0,0,0,0,16,2,1013
2023-11-06 15:00:00,260,6,9999,0,0,0,0,14,3,1014
2023-11-06 16:00:00,260,5,9999,0,0,0,0,13,3,1015
2023-11-06 17:00:00,270,4,9999,0,0,0,0,11,3,1016
2023-11-06 18:00:00,120,4,9999,0,0,0,0,10,4,1016
2023-11-06 19:00:00,220,3,9999,0,0,0,0,9,3,1016
2023-11-06 20:00:00,290,1,9999,0,0,0,0,7,4,1017
2023-11-06 21:00:00,0,0,9999,0,0,0,0,5,4,1017
2023-11-06 22:00:00,0,0,9999,0,0,0,0,5,4,1018
2023-11-06 23:00:00,260,1,9999,0,0,0,0,4,3,1018
2023-11-07 00:00:00,120,2,9999,0,0,0,0,3,2,1019
2023-11-07 01:00:00,115,2,9999,0,0,0,0,2,2,1019
2023-11-07 02:00:00,110,2,9999,0,0,0,0,3,2,1019
2023-11-07 03:00:00,70,3,9999,0,0,0,0,4,3,1019
2023-11-07 04:00:00,90,3,9999,0,0,1,58,3,2,1019
2023-11-07 05:00:00,90,1,9999,0,0,0,0,2,1,1019
2023-11-07 06:00:00,90,2,9999,0,0,0,0,2,2,1020
2023-11-07 07:00:00,110,1,9999,0,0,0,0,4,3,1020
2023-11-07 08:00:00,130,2,9999,0,0,0,0,6,4,1021
2023-11-07 09:00:00,100,1,9999,0,0,1,65,9,6,1020
2023-11-07 10:00:00,60,4,9999,0,0,1,65,11,7,1020
2023-11-07 11:00:00,50,7,9999,0,0,1,64,13,8,1019
2023-11-07 12:00:00,80,6,9999,0,0,1,66,14,8,1019
2023-11-07 13:00:00,80,7,9999,0,0,1,67,14,7,1019
2023-11-07 14:00:00,110,4,9999,0,0,1,67,14,8,1018
2023-11-07 15:00:00,60,3,9999,0,0,0,0,12,8,1018
2023-11-07 16:00:00,161,1,9999,0,0,0,0,9,7,1018
2023-11-07 17:00:00,240,3,9999,0,0,0,0,8,7,1018
2023-11-07 18:00:00,300,2,9999,0,0,0,0,7,6,1017
2023-11-07 19:00:00,0,0,9999,0,0,0,0,7,6,1017
2023-11-07 20:00:00,90,1,6000,0,0,0,0,8,7,1017
2023-11-07 21:00:00,0,0,8000,0,0,0,0,8,7,1016
2023-11-07 22:00:00,190,3,8000,0,0,4,61,8,7,1015
2023-11-07 23:00:00,90,4,6000,0,0,3,59,8,7,1014
2023-11-08 00:00:00,135,2,6000,0,0,4,53,8,7,1014
2023-11-08 01:00:00,180,1,6000,0,0,4,49,9,7,1013
2023-11-08 02:00:00,180,2,7000,0,0,1,48,8,7,1013
2023-11-08 03:00:00,180,2,6000,0,0,3,53,8,7,1013
2023-11-08 04:00:00,90,2,9999,0,0,2,33,9,8,1013
2023-11-08 05:00:00,0,2,9999,0,0,2,44,9,8,1013
2023-11-08 06:00:00,0,2,9999,0,0,3,41,9,8,1013
2023-11-08 07:00:00,0,0,9999,0,0,1,65,10,9,1014
2023-11-08 08:00:00,0,0,9999,0,0,1,28,11,9,1014
2023-11-08 09:00:00,0,0,9999,0,0,2,31,13,9,1014
2023-11-08 10:00:00,45,1,9999,0,0,2,32,13,9,1014
2023-11-08 11:00:00,90,3,9999,0,0,1,31,14,9,1014
2023-11-08 12:00:00,260,9,9999,0,0,1,51,15,3,1013
2023-11-08 13:00:00,310,15,9999,0,0,1,51,13,4,1014
2023-11-08 14:00:00,300,14,9999,0,0,2,32,11,4,1015
2023-11-08 15:00:00,290,10,9999,0,0,1,37,10,5,1016
2023-11-08 16:00:00,280,10,9999,0,0,1,49,9,5,1016
2023-11-08 17:00:00,270,16,9999,0,0,1,55,9,5,1016
2023-11-08 18:30:00,300,11,9999,0,0,1,54,9,6,1018
2023-11-08 19:30:00,300,10,9999,0,0,2,52,8,6,1018
2023-11-08 20:30:00,270,8,9999,0,0,1,42,8,5,1018
2023-11-08 21:30:00,280,8,9999,0,0,3,44,8,5,1019
2023-11-08 22:30:00,260,6,9999,0,0,3,53,8,5,1019
2023-11-08 23:30:00,250,6,9999,0,0,4,53,7,4,1019
2023-11-09 00:30:00,240,4,9999,0,0,3,50,7,4,1020
2023-11-09 01:30:00,260,3,9999,0,0,3,54,5,3,1020
2023-11-09 02:30:00,250,7,9999,0,0,4,54,6,3,1020
2023-11-09 03:30:00,270,5,9999,0,0,1,57,5,1,1020
2023-11-09 04:30:00,260,5,9999,0,0,0,0,3,1,1020
2023-11-09 05:30:00,240,3,9999,0,0,1,50,3,1,1021
2023-11-09 06:30:00,260,2,9999,0,0,1,43,5,1,1021
2023-11-09 07:30:00,185,2,9999,0,0,1,60,7,1,1022
2023-11-09 08:30:00,110,3,9999,0,0,0,0,9,2,1022
2023-11-09 09:30:00,140,2,9999,0,0,1,45,12,2,1021
2023-11-09 10:30:00,170,4,9999,0,0,2,40,12,1,1021
2023-11-09 11:30:00,130,3,9999,0,0,1,46,13,1,1021
2023-11-09 12:30:00,135,2,9999,0,0,1,54,13,0,1021
2023-11-09 13:30:00,140,7,9999,0,0,0,0,12,2,1020
2023-11-09 14:30:00,120,5,9999,0,0,0,0,11,1,1020
2023-11-09 15:30:00,100,4,9999,0,0,0,0,8,2,1020
2023-11-09 16:30:00,50,4,9999,0,0,0,0,8,1,1020
2023-11-09 17:30:00,0,0,9999,0,0,0,0,6,2,1020
2023-11-09 18:30:00,80,5,9999,0,0,0,0,5,1,1019
2023-11-09 19:30:00,75,1,9999,0,0,0,0,5,1,1019
2023-11-09 20:30:00,70,4,9999,0,0,0,0,4,0,1019
2023-11-09 21:30:00,80,6,9999,0,0,0,0,2,0,1019
2023-11-09 22:30:00,70,5,9999,0,0,0,0,3,1,1019
2023-11-09 23:30:00,70,5,9999,0,0,0,0,4,1,1018
2023-11-10 00:30:00,80,5,9999,0,0,0,0,1,-1,1018
2023-11-10 01:30:00,70,4,9999,0,0,0,0,0,-1,1017
2023-11-10 02:30:00,230,3,9999,0,0,0,0,0,-2,1017
2023-11-10 03:30:00,250,2,9999,0,0,0,0,-1,-2,1017
2023-11-10 04:30:00,240,3,9999,0,0,0,0,-1,-2,1017
2023-11-10 05:30:00,300,2,9999,0,0,0,0,-2,-2,1016
2023-11-10 06:30:00,0,0,9999,0,0,0,0,-1,-1,1016
2023-11-10 07:30:00,70,1,9999,0,0,0,0,1,0,1016
2023-11-10 08:30:00,60,7,9999,0,0,0,0,5,1,1015
2023-11-10 09:30:00,100,10,9999,0,0,0,0,7,1,1014
2023-11-10 10:30:00,90,9,9999,0,0,0,0,7,2,1013
2023-11-10 11:30:00,80,9,9999,0,0,0,0,8,1,1012
2023-11-10 12:30:00,90,7,9999,0,0,0,0,8,1,1011
2023-11-10 13:30:00,110,10,9999,0,0,0,0,9,1,1011
2023-11-10 14:30:00,100,8,9999,0,0,0,0,9,2,1010
2023-11-10 15:30:00,70,7,9999,0,0,0,0,9,2,1009
2023-11-10 16:30:00,30,5,9999,0,0,0,0,9,1,1009
2023-11-10 17:30:00,80,6,9999,0,0,0,0,8,1,1009
2023-11-10 18:30:00,70,8,9999,0,0,0,0,9,2,1008
2023-11-10 19:30:00,80,9,9999,0,0,0,0,9,2,1008
2023-11-10 20:30:00,70,7,9999,0,0,2,66,9,2,1007
2023-11-10 21:30:00,90,5,9999,0,0,4,62,9,1,1007
2023-11-10 22:30:00,90,7,9999,0,0,3,64,9,1,1006
2023-11-10 23:30:00,50,5,9999,0,0,4,61,9,2,1005
2023-11-11 00:30:00,60,4,9999,0,0,4,54,9,2,1005
2023-11-11 01:30:00,60,5,9999,0,0,4,49,8,3,1004
2023-11-11 02:30:00,90,7,9999,0,0,4,49,7,4,1003
2023-11-11 03:30:00,90,2,9999,0,0,3,57,7,4,1003
2023-11-11 04:30:00,90,6,9999,0,0,3,57,7,4,1002
2023-11-11 05:30:00,50,3,9999,0,0,2,50,7,5,1002
2023-11-11 06:30:00,60,4,9999,0,0,2,52,7,5,1003
2023-11-11 07:30:00,60,5,9999,0,0,3,53,8,5,1002
2023-11-11 08:30:00,60,5,9999,0,0,3,48,9,6,1001
2023-11-11 09:30:00,60,5,9999,0,0,1,51,11,6,1001
2023-11-11 10:30:00,50,6,9999,0,0,1,50,12,6,1000
2023-11-11 11:30:00,60,7,9999,0,0,2,49,12,7,999
2023-11-11 12:30:00,60,6,9999,0,0,2,60,11,7,999
2023-11-11 13:30:00,60,6,9999,0,0,3,46,11,7,999
2023-11-11 14:30:00,10,4,9999,0,0,2,30,10,8,999
2023-11-11 15:30:00,90,4,9999,0,0,4,33,9,8,998
2023-11-11 16:30:00,100,3,7000,0,0,2,45,9,8,999
2023-11-11 17:30:00,260,2,3500,0,0,2,37,9,8,998
2023-11-11 18:30:00,240,4,4000,0,0,2,25,9,8,999
2023-11-11 19:30:00,240,4,4000,0,0,2,26,9,8,999
2023-11-11 20:30:00,190,4,9999,0,0,4,44,8,7,999
2023-11-11 21:30:00,225,2,9999,0,0,3,24,8,7,999
2023-11-11 22:30:00,260,3,9999,0,0,2,27,7,7,999
2023-11-11 23:30:00,280,7,9999,0,0,0,0,7,4,1000
2023-11-12 00:00:00,270,7,9999,0,0,1,47,7,3,1000
2023-11-12 01:00:00,270,6,9999,0,0,0,0,6,3,1001
2023-11-12 02:00:00,280,6,9999,0,0,0,0,6,2,1001
2023-11-12 03:00:00,270,8,9999,0,0,4,50,7,2,1002
2023-11-12 04:00:00,280,13,9999,0,0,4,52,7,2,1002
2023-11-12 05:00:00,280,12,9999,0,0,3,68,6,2,1003
2023-11-12 06:00:00,280,13,9999,0,0,4,50,6,2,1005
2023-11-12 07:00:00,280,13,9999,0,0,4,48,6,2,1006
2023-11-12 08:00:00,280,14,9999,0,0,2,43,6,2,1006
2023-11-12 09:00:00,280,14,9999,0,0,3,57,7,2,1008
2023-11-12 10:00:00,280,9,9999,0,0,3,55,7,3,1008
2023-11-12 11:00:00,290,14,9999,0,0,1,51,8,3,1008
2023-11-12 12:00:00,310,10,9999,0,0,1,49,8,3,1009
2023-11-12 13:00:00,310,9,9999,0,0,3,58,8,2,1010
2023-11-12 14:00:00,320,5,9999,0,0,3,54,8,2,1011
2023-11-12 15:00:00,250,9,9999,0,0,3,49,8,-1,1011
2023-11-12 16:00:00,240,4,9999,0,0,3,57,7,0,1012
2023-11-12 17:00:00,165,1,9999,0,0,3,58,6,0,1013
2023-11-12 18:00:00,90,2,9999,0,0,1,61,4,2,1013
2023-11-12 19:00:00,113,2,9999,0,0,1,65,2,0,1013
2023-11-12 20:00:00,216,2,9999,0,0,0,0,1,-1,1014
2023-11-12 21:00:00,240,3,9999,0,0,0,0,1,-1,1015
2023-11-12 22:00:00,250,1,9999,0,0,0,0,-1,-2,1015
2023-11-12 23:00:00,260,2,9999,0,0,0,0,-1,-2,1015
2023-11-13 00:00:00,330,1,9999,0,0,0,0,-1,-2,1016
2023-11-13 01:00:00,260,3,9999,0,0,0,0,-2,-3,1016
2023-11-13 02:00:00,199,3,9999,0,0,0,0,-2,-3,1016
2023-11-13 03:00:00,140,1,9999,0,0,0,0,-2,-3,1016
2023-11-13 04:00:00,150,2,9999,0,0,0,0,-3,-3,1016
2023-11-13 05:00:00,140,1,9999,0,0,0,0,-2,-3,1017
2023-11-13 06:00:00,129,2,9999,0,0,0,0,-2,-3,1017
2023-11-13 07:00:00,120,3,9999,0,0,0,0,-1,-3,1017
2023-11-13 08:00:00,90,4,9999,0,0,0,0,2,0,1017
2023-11-13 09:00:00,90,4,9999,0,0,0,0,3,1,1017
2023-11-13 10:00:00,60,6,9999,0,0,0,0,6,2,1016
2023-11-13 11:00:00,120,9,9999,0,0,0,0,9,0,1015
2023-11-13 12:00:00,110,10,9999,0,0,0,0,9,1,1015
2023-11-13 13:00:00,120,6,9999,0,0,0,0,8,1,1014
2023-11-13 14:00:00,110,6,9999,0,0,3,62,8,1,1014
2023-11-13 15:00:00,110,4,9999,0,0,3,58,7,0,1014
2023-11-13 16:00:00,90,4,9999,0,0,3,44,7,1,1014
2023-11-13 17:00:00,90,2,9999,0,0,3,53,6,0,1014
2023-11-13 18:00:00,30,3,9999,0,0,2,56,6,1,1014
2023-11-13 19:00:00,40,2,9999,0,0,3,41,5,1,1014
2023-11-13 20:00:00,90,2,9999,0,0,3,54,5,1,1014
2023-11-13 21:00:00,90,1,9999,0,0,4,44,5,2,1014
2023-11-13 22:00:00,60,2,9999,0,0,4,39,5,2,1014
2023-11-13 23:00:00,60,2,9999,0,0,4,46,5,3,1014
2023-11-14 00:00:00,70,2,9999,0,0,4,41,5,3,1013
2023-11-14 01:00:00,80,2,9999,0,0,0,0,5,3,1013
2023-11-14 02:00:00,40,4,9999,0,0,3,49,5,3,1012
2023-11-14 03:00:00,50,3,9999,0,0,4,43,5,3,1012
2023-11-14 04:00:00,30,5,9999,0,0,3,55,5,3,1011
2023-11-14 05:00:00,30,6,9999,0,0,3,65,5,3,1011
2023-11-14 06:00:00,50,3,9999,0,0,1,48,5,3,1010
2023-11-14 07:00:00,90,1,9999,0,0,3,57,6,4,1011
2023-11-14 08:00:00,130,3,9999,0,0,3,56,7,4,1011
2023-11-14 09:00:00,90,2,9999,0,0,2,35,8,5,1011
2023-11-14 10:00:00,360,5,9999,0,0,2,36,9,7,1010
2023-11-14 11:00:00,60,6,9999,0,0,1,45,10,8,1009
2023-11-14 12:00:00,50,6,9999,0,0,2,43,10,8,1011
2023-11-14 13:00:00,80,5,9999,0,0,1,48,9,8,1010
2023-11-14 14:00:00,105,1,9999,0,0,2,55,9,8,1010
2023-11-14 15:00:00,130,6,9999,0,0,3,42,9,8,1011
2023-11-14 16:00:00,110,1,9999,0,0,1,42,9,9,1011
2023-11-14 17:00:00,90,2,9999,0,0,0,0,9,9,1010
2023-11-14 18:00:00,20,5,9999,0,0,0,0,9,8,1011
2023-11-14 19:00:00,130,4,9999,0,0,0,0,8,7,1011
2023-11-14 20:00:00,159,2,9999,0,0,0,0,8,7,1011
2023-11-14 21:00:00,210,1,9999,0,0,0,0,7,7,1010
2023-11-14 22:00:00,240,4,9999,0,0,0,0,7,7,1009
2023-11-14 23:00:00,230,3,8000,0,0,4,57,8,7,1009
2023-11-15 00:00:00,216,2,8000,0,0,4,50,8,7,1009
2023-11-15 01:00:00,203,1,7000,0,0,4,45,8,7,1009
2023-11-15 02:00:00,190,2,8000,0,0,4,48,8,7,1008
2023-11-15 03:00:00,50,1,9999,0,0,4,50,7,7,1008
2023-11-15 04:00:00,360,1,9999,0,0,4,47,7,7,1008
2023-11-15 05:00:00,310,3,9999,0,0,3,60,7,7,1008
2023-11-15 06:00:00,190,3,9999,0,0,3,52,7,7,1008
2023-11-15 07:00:00,0,0,9999,0,0,4,53,7,7,1008
2023-11-15 08:00:00,0,0,9999,0,0,2,53,8,7,1008
2023-11-15 09:00:00,75,1,9999,0,0,2,46,8,7,1008
2023-11-15 10:00:00,150,3,9999,0,0,2,42,10,8,1007
2023-11-15 11:00:00,220,2,9999,0,0,3,56,11,8,1007
2023-11-15 12:00:00,290,16,9999,0,0,1,48,13,6,1007
2023-11-15 13:00:00,280,14,9999,0,0,2,45,13,6,1007
2023-11-15 14:00:00,280,10,9999,0,0,3,43,12,6,1008
2023-11-15 15:00:00,280,10,9999,0,0,1,46,11,6,1009
2023-11-15 16:00:00,260,9,9999,0,0,1,51,10,6,1009
2023-11-15 17:00:00,280,5,9999,0,0,0,0,9,6,1010
2023-11-15 18:00:00,290,14,9999,0,0,3,54,11,6,1011
2023-11-15 19:00:00,350,16,9999,0,0,2,28,8,5,1012
2023-11-15 20:00:00,310,8,9999,0,0,4,41,8,6,1013
2023-11-15 21:00:00,270,5,9999,0,0,3,46,7,6,1013
2023-11-15 22:30:00,270,5,9999,0,0,4,50,7,6,1013
2023-11-15 23:30:00,290,6,9999,0,0,4,34,7,6,1014
2023-11-16 00:30:00,290,6,9999,0,0,4,31,8,5,1014
2023-11-16 01:30:00,260,5,9999,0,0,3,26,7,6,1014
2023-11-16 02:30:00,330,5,9999,0,0,4,30,7,6,1015
2023-11-16 03:30:00,280,6,9999,0,0,4,36,7,6,1015
2023-11-16 04:30:00,310,9,9999,0,0,4,30,7,5,1016
2023-11-16 05:30:00,300,6,9999,0,0,3,43,7,5,1017
2023-11-16 06:30:00,260,7,9999,0,0,3,37,7,5,1017
2023-11-16 07:30:00,250,8,9999,0,0,2,25,7,5,1018
2023-11-16 08:30:00,270,7,9999,0,0,2,29,8,5,1018
2023-11-16 09:30:00,280,4,9999,0,0,1,40,10,5,1018
2023-11-16 10:30:00,290,9,9999,0,0,1,39,10,4,1018
2023-11-16 11:30:00,290,8,9999,0,0,1,30,11,4,1018
2023-11-16 12:30:00,330,5,9999,0,0,1,30,11,3,1018
2023-11-16 13:30:00,360,6,9999,0,0,1,59,10,3,1018
2023-11-16 14:30:00,350,5,9999,0,0,3,42,9,4,1018
2023-11-16 15:30:00,30,2,9999,0,0,3,38,9,4,1018
2023-11-16 16:30:00,50,2,9999,0,0,3,34,8,4,1018
2023-11-16 17:30:00,50,3,9999,0,0,3,38,8,4,1018
2023-11-16 18:30:00,110,1,9999,0,0,3,54,6,4,1017
2023-11-16 19:30:00,270,3,9999,0,0,4,54,6,4,1017
2023-11-16 20:30:00,250,3,9999,0,0,4,57,6,5,1017
2023-11-16 21:30:00,130,1,9999,0,0,2,55,6,4,1017
2023-11-16 22:30:00,80,5,9999,0,0,0,0,6,3,1016
2023-11-16 23:30:00,80,5,9999,0,0,0,0,6,3,1015
2023-11-17 00:30:00,30,5,9999,0,0,0,0,5,3,1014
2023-11-17 01:30:00,90,10,9999,0,0,0,0,5,3,1013
2023-11-17 02:30:00,100,8,9999,0,0,0,0,5,3,1012
2023-11-17 03:30:00,120,10,9999,0,0,0,0,6,3,1012
2023-11-17 04:30:00,130,11,9999,0,0,0,0,5,3,1011
2023-11-17 05:30:00,90,8,9999,0,0,0,0,5,3,1011
2023-11-17 06:30:00,90,8,9999,0,0,0,0,5,3,1011
2023-11-17 07:30:00,60,8,9999,0,0,0,0,6,3,1010
2023-11-17 08:30:00,110,10,9999,0,0,0,0,7,3,1009
2023-11-17 09:30:00,110,9,9999,0,0,0,0,8,2,1009
2023-11-17 10:30:00,120,9,9999,0,0,0,0,8,2,1008
2023-11-17 11:30:00,120,7,9999,0,0,0,0,9,3,1007
2023-11-17 12:30:00,90,6,9999,0,0,0,0,9,3,1007
2023-11-17 13:30:00,100,6,9999,0,0,0,0,9,3,1007
2023-11-17 14:30:00,60,4,9999,0,0,1,59,9,4,1006
2023-11-17 15:30:00,40,3,9999,0,0,2,55,8,4,1006
2023-11-17 16:30:00,60,3,9999,0,0,3,55,8,4,1006
2023-11-17 17:30:00,50,3,9999,0,0,3,60,8,4,1005
2023-11-17 18:30:00,270,3,9999,0,0,4,64,7,5,1005
2023-11-17 19:30:00,330,1,9999,0,0,4,36,7,5,1006
2023-11-17 20:30:00,30,2,8000,0,0,3,36,6,6,1006
2023-11-17 21:30:00,0,0,5000,0,0,3,22,6,6,1006
2023-11-17 22:30:00,320,3,8000,0,0,2,13,6,5,1006
2023-11-17 23:30:00,333,1,9999,0,0,4,15,6,5,1006
2023-11-18 00:30:00,346,2,9999,0,0,2,12,5,5,1006
2023-11-18 01:30:00,360,5,9999,0,0,4,11,6,5,1007
2023-11-18 02:30:00,10,5,9999,0,0,4,20,5,4,1007
2023-11-18 03:30:00,270,3,9999,0,0,4,25,4,4,1008
2023-11-18 04:30:00,280,5,9999,0,0,4,18,4,4,1008
2023-11-18 05:30:00,260,8,9999,0,0,2,16,3,2,1008
2023-11-18 06:30:00,260,11,9999,0,0,3,21,3,1,1009
2023-11-18 07:30:00,260,9,9999,0,0,4,12,3,2,1010
2023-11-18 08:30:00,260,9,9999,0,0,4,12,3,2,1011
2023-11-18 09:30:00,260,10,9999,0,0,4,13,3,1,1011
2023-11-18 10:30:00,260,11,9999,0,0,4,13,3,1,1012
2023-11-18 11:30:00,260,8,9999,0,0,4,15,3,1,1012
2023-11-18 12:30:00,260,8,9999,0,0,4,19,3,1,1013
2023-11-18 13:30:00,270,9,9999,0,0,4,16,3,1,1014
2023-11-18 14:30:00,280,6,9999,0,0,4,11,3,1,1015
2023-11-18 15:30:00,260,7,9999,0,0,4,12,2,1,1015
2023-11-18 16:30:00,260,8,9999,0,0,4,15,2,1,1016
2023-11-18 17:30:00,260,10,9999,0,0,2,14,2,1,1017
2023-11-18 18:30:00,260,6,9999,0,0,3,13,2,1,1017
2023-11-18 19:30:00,270,6,9999,0,0,2,20,3,1,1018
2023-11-18 20:30:00,240,4,9999,0,0,2,13,3,1,1018
2023-11-18 21:30:00,270,5,9999,0,0,3,13,3,1,1019
2023-11-18 22:30:00,270,7,9999,0,0,3,13,3,1,1019
2023-11-18 23:30:00,270,7,9999,0,0,3,12,3,1,1019
2023-11-19 00:30:00,300,5,9999,0,0,4,19,2,1,1019
2023-11-19 01:30:00,270,6,9999,0,0,4,19,2,0,1019
2023-11-19 02:30:00,270,5,9999,0,0,0,0,1,-1,1019
2023-11-19 03:30:00,280,6,9999,0,0,0,0,0,-1,1019
2023-11-19 04:30:00,270,5,9999,0,0,0,0,0,-1,1019
2023-11-19 05:30:00,275,2,9999,0,0,0,0,-1,-2,1018
2023-11-19 06:30:00,280,5,9999,0,0,0,0,0,-1,1019
2023-11-19 07:30:00,70,5,9999,0,0,1,8,0,-1,1018
2023-11-19 08:30:00,70,4,9999,0,0,1,6,2,0,1019
2023-11-19 09:30:00,90,3,9999,0,0,1,9,3,1,1018
2023-11-19 10:30:00,80,6,9999,0,0,3,8,2,1,1018
2023-11-19 11:30:00,10,6,9999,0,0,2,10,3,1,1018
2023-11-19 12:30:00,10,7,9999,0,0,1,29,3,0,1018
2023-11-19 13:30:00,20,4,9999,0,0,2,38,3,-1,1017
2023-11-19 14:30:00,70,3,9999,0,0,1,38,3,0,1016
2023-11-19 15:30:00,120,3,9999,0,0,0,0,3,0,1016
2023-11-19 16:30:00,100,2,9999,0,0,3,27,2,1,1015
2023-11-19 17:30:00,70,4,9999,0,0,2,35,2,0,1015
2023-11-19 18:30:00,60,3,9999,0,0,4,17,2,1,1015
2023-11-19 19:30:00,40,3,4000,0,0,2,9,2,1,1015
2023-11-19 20:30:00,90,2,3000,0,0,4,4,1,1,1015
2023-11-19 21:30:00,90,3,3000,0,0,4,2,1,1,1015
2023-11-19 22:30:00,110,2,4000,0,0,4,4,1,1,1015
2023-11-19 23:30:00,100,2,4000,0,0,4,7,2,1,1015
2023-11-20 00:30:00,40,2,6000,0,0,3,15,1,1,1015
2023-11-20 01:30:00,90,3,5000,0,0,3,16,1,0,1014
2023-11-20 02:30:00,70,2,6000,0,0,2,13,1,1,1014
2023-11-20 03:30:00,80,4,7000,0,0,3,10,2,1,1013
2023-11-20 04:30:00,70,3,5000,0,0,2,11,2,1,1013
2023-11-20 05:30:00,50,4,8000,0,0,3,10,2,1,1013
2023-11-20 06:30:00,60,4,4000,0,0,3,7,2,1,1013
2023-11-20 07:30:00,50,4,5000,0,0,3,9,2,2,1014
2023-11-20 08:30:00,100,2,5000,0,0,3,8,2,2,1014
2023-11-20 09:30:00,80,2,9999,0,0,3,9,3,2,1013
2023-11-20 10:30:00,60,3,9999,0,0,2,14,4,3,1013
2023-11-20 11:30:00,50,5,9999,0,0,3,12,4,3,1013
2023-11-20 12:30:00,70,5,9999,0,0,2,14,4,3,1012
2023-11-20 13:30:00,60,4,9999,0,0,2,18,4,3,1012
2023-11-20 14:30:00,60,3,8000,0,0,2,15,4,3,1012
2023-11-20 15:30:00,80,1,6000,0,0,2,22,4,3,1012
2023-11-20 16:30:00,30,3,3500,0,0,3,20,4,4,1012
2023-11-20 17:30:00,70,1,3500,0,0,3,12,4,4,1012
2023-11-20 18:30:00,70,1,2500,0,0,3,9,4,4,1012
2023-11-20 19:30:00,86,2,2500,0,0,3,9,4,4,1012
2023-11-20 20:30:00,103,1,2500,0,0,2,2,5,4,1012
2023-11-20 21:30:00,120,1,2500,0,0,2,2,5,4,1012
2023-11-20 22:30:00,105,2,2500,0,0,3,18,5,4,1012
2023-11-20 23:30:00,90,2,2500,0,0,3,26,5,4,1011
2023-11-21 00:30:00,90,2,2000,0,0,3,33,4,4,1011
2023-11-21 01:30:00,0,0,1000,0,0,4,3,4,4,1011
2023-11-21 02:30:00,90,1,600,0,0,4,2,4,4,1011
2023-11-21 03:30:00,120,2,300,0,0,4,2,4,4,1011
2023-11-21 04:30:00,89,2,300,0,0,4,1,4,4,1011
2023-11-21 05:30:00,60,1,400,0,0,0,0,4,3,1011
2023-11-21 06:30:00,50,3,300,0,0,0,0,4,4,1012
2023-11-21 07:30:00,80,4,300,0,0,0,0,4,4,1012
2023-11-21 08:30:00,100,4,400,0,0,0,0,4,4,1012
2023-11-21 09:30:00,84,2,700,0,0,0,0,5,5,1012
2023-11-21 10:30:00,70,3,700,0,0,0,0,5,5,1012
2023-11-21 11:30:00,75,2,4000,0,0,3,2,6,5,1012
2023-11-21 12:30:00,80,1,5000,0,0,3,4,6,6,1011
2023-11-21 13:30:00,90,2,5000,0,0,4,3,6,6,1011
2023-11-21 14:30:00,74,2,5000,0,0,4,3,6,6,1011
2023-11-21 15:30:00,60,1,5000,0,0,4,3,6,6,1011
2023-11-21 16:30:00,0,0,4000,0,0,4,3,6,6,1011
2023-11-21 17:30:00,9,2,1000,0,0,0,0,6,6,1011
2023-11-21 18:30:00,20,2,800,0,0,0,0,6,6,1012
2023-11-21 19:30:00,30,2,1200,0,0,4,2,6,5,1012
2023-11-21 20:30:00,40,1,600,0,0,0,0,6,5,1012
2023-11-21 21:30:00,335,2,800,0,0,0,0,5,5,1012
2023-11-21 22:30:00,270,4,600,0,0,0,0,6,5,1012
2023-11-21 23:30:00,265,3,900,0,0,0,0,5,5,1012
2023-11-22 00:30:00,260,1,2500,0,0,4,2,5,5,1012
2023-11-22 01:30:00,270,3,5000,0,0,4,3,5,5,1012
2023-11-22 02:30:00,335,1,7000,0,0,4,2,4,4,1012
2023-11-22 03:30:00,40,1,4000,0,0,4,2,3,3,1012
2023-11-22 04:30:00,0,0,5000,0,0,4,2,3,3,1013
2023-11-22 05:30:00,270,4,9999,0,0,2,22,3,3,1014
2023-11-22 06:30:00,260,4,9999,0,0,3,47,4,3,1014
2023-11-22 07:30:00,300,3,9999,0,0,1,46,5,4,1015
2023-11-22 08:30:00,265,3,9999,0,0,1,45,8,5,1015
2023-11-22 09:30:00,230,4,9999,0,0,1,50,8,6,1016
2023-11-22 10:30:00,90,2,9999,0,0,3,56,8,6,1016
2023-11-22 11:30:00,350,5,9999,0,0,1,62,10,5,1016
2023-11-22 12:30:00,360,7,9999,0,0,1,61,10,5,1016
2023-11-22 13:30:00,10,5,9999,0,0,0,0,9,4,1017
